Recorder,StartTime,EndTime,StartTemp,EndTemp,SheetName,Year,species,1,2,3,4,5,6,7,8,9,10,E
NA,14:17,15:29,79.5,77.8,30-May-14,2014,Pearl Crescent,0,2,1,1,2,0,0,1,3,0,NA
NA,14:17,15:29,79.5,77.8,30-May-14,2014,Red-spotted Purple,0,1,0,0,1,1,0,0,0,0,NA
NA,14:17,15:29,79.5,77.8,30-May-14,2014,Silver-spotted Skipper,0,0,0,0,1,0,0,0,0,0,NA
NA,14:17,15:29,79.5,77.8,30-May-14,2014,Summer Azure,0,1,0,0,0,0,0,0,4,0,NA
NA,14:17,15:29,79.5,77.8,30-May-14,2014,Unknown,1,0,1,0,0,1,2,1,0,0,NA
"Katy, Shelby, Ben, Denzell, Colleen",13:32,14:30,78,78,6-Jun-14,2014,Clouded Sulphur,1,0,0,0,0,0,0,0,0,1,NA
"Katy, Shelby, Ben, Denzell, Colleen",13:32,14:30,78,78,6-Jun-14,2014,Hobomok Skipper,0,0,0,0,0,0,0,1,0,0,NA
"Katy, Shelby, Ben, Denzell, Colleen",13:32,14:30,78,78,6-Jun-14,2014,Little Wood Satyr,0,0,0,0,0,0,3,2,0,1,NA
"Katy, Shelby, Ben, Denzell, Colleen",13:32,14:30,78,78,6-Jun-14,2014,Pearl Crescent,5,0,1,2,2,1,0,1,0,4,NA
"Katy, Shelby, Ben, Denzell, Colleen",13:32,14:30,78,78,6-Jun-14,2014,Pipevine Swallowtail,0,0,0,0,3,0,0,0,2,0,NA
"Katy, Shelby, Ben, Denzell, Colleen",13:32,14:30,78,78,6-Jun-14,2014,Silver-spotted Skipper,1,0,0,0,0,0,0,0,0,0,NA
"Katy, Shelby, Ben, Denzell, Colleen",13:32,14:30,78,78,6-Jun-14,2014,Summer Azure,1,0,0,1,2,0,0,1,1,4,NA
NA,15:28,NA,82.3,84.1,12-Jun-14,2014,Cabbage White,0,0,0,0,0,0,0,1,0,0,NA
NA,15:28,NA,82.3,84.1,12-Jun-14,2014,Cloudless Sulphur,0,0,0,1,0,0,0,0,0,0,NA
NA,15:28,NA,82.3,84.1,12-Jun-14,2014,Little Wood Satyr,0,0,0,0,0,0,1,0,1,0,NA
NA,15:28,NA,82.3,84.1,12-Jun-14,2014,Pearl Crescent,0,0,0,0,1,1,0,0,0,0,NA
NA,15:28,NA,82.3,84.1,12-Jun-14,2014,Summer Azure,1,0,1,0,0,0,0,0,0,1,NA
KM,14:09,14:58,85.9,87.7,17-Jun-14,2014,Cabbage White,1,0,0,0,0,0,0,0,0,0,NA
KM,14:09,14:58,85.9,87.7,17-Jun-14,2014,Clouded Sulphur,0,0,0,0,0,0,0,0,0,1,NA
KM,14:09,14:58,85.9,87.7,17-Jun-14,2014,Cloudless Sulphur,1,0,0,0,0,0,0,0,0,0,NA
KM,14:09,14:58,85.9,87.7,17-Jun-14,2014,Little Wood Satyr,0,0,0,0,0,0,2,0,0,0,NA
KM,14:09,14:58,85.9,87.7,17-Jun-14,2014,Monarch,0,0,0,0,0,0,0,1,0,0,NA
KM,14:09,14:58,85.9,87.7,17-Jun-14,2014,Pearl Crescent,1,0,0,0,0,0,0,0,0,0,NA
KM,14:09,14:58,85.9,87.7,17-Jun-14,2014,Skipper sp.,0,0,0,0,0,0,0,1,0,0,NA
KM,14:09,14:58,85.9,87.7,17-Jun-14,2014,Summer Azure,0,0,0,0,0,0,0,0,1,0,NA
NA,14:39,15:22,82,83,24-Jun-14,2014,Clouded Sulphur,1,0,0,0,0,0,0,0,1,2,NA
NA,14:39,15:22,82,83,24-Jun-14,2014,Eastern Tailed Blue,0,0,0,0,0,0,0,0,0,5,NA
NA,14:39,15:22,82,83,24-Jun-14,2014,Pearl Crescent,1,0,0,0,0,0,0,0,0,5,NA
NA,14:39,15:22,82,83,24-Jun-14,2014,Red Admiral,1,0,0,0,0,0,0,0,0,0,NA
NA,14:39,15:22,82,83,24-Jun-14,2014,Skipper sp.,0,0,0,0,0,0,0,0,1,5,NA
NA,14:39,15:22,82,83,24-Jun-14,2014,Summer Azure,1,0,1,0,0,0,0,1,0,5,NA
Shelby,12:40,13:18,86.6,98,11-Jul-14,2014,Cabbage White,0,0,0,1,1,0,0,0,0,0,NA
Shelby,12:40,13:18,86.6,98,11-Jul-14,2014,Clouded Sulphur,3,0,1,0,0,0,0,0,1,0,NA
Shelby,12:40,13:18,86.6,98,11-Jul-14,2014,Monarch,0,0,1,0,0,0,0,0,1,0,NA
Shelby,12:40,13:18,86.6,98,11-Jul-14,2014,Pearl Crescent,2,1,2,3,0,1,0,0,0,0,NA
Shelby,12:40,13:18,86.6,98,11-Jul-14,2014,Pipevine Swallowtail,0,0,0,0,0,0,0,1,0,0,NA
Shelby,12:40,13:18,86.6,98,11-Jul-14,2014,Silver-spotted Skipper,0,0,0,1,0,0,0,0,0,0,NA
Shelby,12:40,13:18,86.6,98,11-Jul-14,2014,Summer Azure,0,0,1,2,0,1,0,0,2,0,NA
Shelby,14:34,15:18,77,81,18-Jul-14,2014,Cabbage White,0,2,0,0,1,0,0,1,0,1,NA
Shelby,14:34,15:18,77,81,18-Jul-14,2014,Clouded Sulphur,1,0,0,0,2,0,0,0,2,0,NA
Shelby,14:34,15:18,77,81,18-Jul-14,2014,Pearl Crescent,2,1,0,2,0,2,0,1,0,2,NA
Shelby,14:34,15:18,77,81,18-Jul-14,2014,Skipper sp.,0,0,0,1,0,0,0,0,0,0,NA
Shelby,14:34,15:18,77,81,18-Jul-14,2014,Summer Azure,3,0,0,2,2,0,0,0,2,1,NA
Shelby H.,13:42,14:20,85,86.7,21-Jul-14,2014,Black Swallowtail,0,0,0,0,0,0,0,1,0,0,NA
Shelby H.,13:42,14:20,85,86.7,21-Jul-14,2014,Cabbage White,0,0,2,0,0,0,0,0,1,0,NA
Shelby H.,13:42,14:20,85,86.7,21-Jul-14,2014,Clouded Sulphur,2,0,0,0,0,0,0,0,1,0,NA
Shelby H.,13:42,14:20,85,86.7,21-Jul-14,2014,Common Wood Nymph,0,0,0,0,0,0,0,2,0,0,NA
Shelby H.,13:42,14:20,85,86.7,21-Jul-14,2014,Little Wood Satyr,0,0,0,0,0,0,1,0,0,0,NA
Shelby H.,13:42,14:20,85,86.7,21-Jul-14,2014,Monarch,2,0,0,0,0,0,0,0,0,0,NA
Shelby H.,13:42,14:20,85,86.7,21-Jul-14,2014,Pearl Crescent,6,0,3,0,0,0,0,1,3,4,NA
Shelby H.,13:42,14:20,85,86.7,21-Jul-14,2014,Summer Azure,0,0,0,0,0,0,0,2,1,4,NA
RG SP DC,11:00,11:51,75.2,79.9,8-Aug-14,2014,Cabbage White,2,0,0,0,0,0,0,1,0,1,NA
RG SP DC,11:00,11:51,75.2,79.9,8-Aug-14,2014,Clouded Sulphur,0,0,0,0,0,1,0,1,0,0,NA
RG SP DC,11:00,11:51,75.2,79.9,8-Aug-14,2014,Eastern Tailed Blue,1,0,0,0,0,0,0,0,0,0,NA
RG SP DC,11:00,11:51,75.2,79.9,8-Aug-14,2014,Monarch,0,0,0,1,1,0,0,0,1,1,NA
RG SP DC,11:00,11:51,75.2,79.9,8-Aug-14,2014,Pearl Crescent,0,0,0,1,0,1,0,0,0,1,NA
RG SP DC,11:00,11:51,75.2,79.9,8-Aug-14,2014,Spicebush Swallowtail,1,0,0,0,0,0,1,0,1,0,NA
RG SP DC,11:00,11:51,75.2,79.9,8-Aug-14,2014,Summer Azure,1,1,0,0,1,0,2,0,0,2,NA
D. Cross,13:24,13:59,80,79.5,15-Aug-14,2014,Cabbage White,1,0,0,0,0,1,1,1,0,0,NA
D. Cross,13:24,13:59,80,79.5,15-Aug-14,2014,Clouded Sulphur,0,0,0,1,0,0,0,0,0,0,NA
D. Cross,13:24,13:59,80,79.5,15-Aug-14,2014,Monarch,0,0,0,0,1,0,0,0,1,0,NA
D. Cross,13:24,13:59,80,79.5,15-Aug-14,2014,Orange Sulphur,0,0,0,0,1,0,0,0,0,0,NA
D. Cross,13:24,13:59,80,79.5,15-Aug-14,2014,Pearl Crescent,1,0,0,0,3,3,0,1,2,3,NA
D. Cross,13:24,13:59,80,79.5,15-Aug-14,2014,Summer Azure,1,0,2,2,0,1,0,1,5,4,NA
D. Cross,13:24,13:59,80,79.5,15-Aug-14,2014,Viceroy,1,1,0,1,0,0,0,0,0,1,NA
D. Cross,16:43,17:20,88.7,84.4,19-Aug-14,2014,Cabbage White,2,0,0,0,0,0,0,0,1,0,NA
D. Cross,16:43,17:20,88.7,84.4,19-Aug-14,2014,Clouded Sulphur,1,0,0,0,0,0,0,0,1,0,NA
D. Cross,16:43,17:20,88.7,84.4,19-Aug-14,2014,Eastern Tiger Swallowtail,0,0,0,0,0,0,0,0,1,0,NA
D. Cross,16:43,17:20,88.7,84.4,19-Aug-14,2014,Pearl Crescent,0,0,1,1,1,0,0,7,1,0,NA
D. Cross,16:43,17:20,88.7,84.4,19-Aug-14,2014,Summer Azure,1,1,1,1,2,0,0,2,3,0,NA
D. Cross,16:43,17:20,88.7,84.4,19-Aug-14,2014,Viceroy,1,0,0,0,0,0,0,0,0,0,NA
MH,13:30,14:03,78,85,29-Aug-14,2014,Clouded Sulphur,0,0,0,0,2,0,0,0,0,0,NA
MH,13:30,14:03,78,85,29-Aug-14,2014,Monarch,0,0,0,0,0,0,1,1,0,0,NA
MH,13:30,14:03,78,85,29-Aug-14,2014,Orange Sulphur,2,0,0,0,0,0,0,0,0,0,NA
MH,13:30,14:03,78,85,29-Aug-14,2014,Pearl Crescent,1,0,1,1,7,3,1,1,1,1,NA
MH,13:30,14:03,78,85,29-Aug-14,2014,Summer Azure,0,0,0,0,1,0,0,0,3,0,NA
MH,13:30,14:03,78,85,29-Aug-14,2014,Viceroy,3,0,2,3,1,0,0,1,1,0,NA
Meldoy H.,13:00,13:53,85,91.6,4-Sep-14,2014,Cabbage White,1,0,1,1,0,0,0,1,0,2,NA
Meldoy H.,13:00,13:53,85,91.6,4-Sep-14,2014,Checkerspot sp.,1,0,0,0,0,0,0,0,0,0,NA
Meldoy H.,13:00,13:53,85,91.6,4-Sep-14,2014,Clouded Sulphur,1,0,0,0,0,0,0,0,0,0,NA
Meldoy H.,13:00,13:53,85,91.6,4-Sep-14,2014,Eastern Tailed Blue,0,0,0,0,1,0,0,0,0,0,NA
Meldoy H.,13:00,13:53,85,91.6,4-Sep-14,2014,Monarch,1,1,0,0,1,0,0,1,0,0,NA
Meldoy H.,13:00,13:53,85,91.6,4-Sep-14,2014,Orange Sulphur,0,0,1,0,0,0,0,1,0,0,NA
Meldoy H.,13:00,13:53,85,91.6,4-Sep-14,2014,Pearl Crescent,10,2,2,0,2,4,2,2,4,1,NA
Meldoy H.,13:00,13:53,85,91.6,4-Sep-14,2014,Spicebush Swallowtail,0,0,0,0,0,0,0,1,0,0,NA
Meldoy H.,13:00,13:53,85,91.6,4-Sep-14,2014,Summer Azure,3,1,0,2,1,0,0,0,2,0,NA
Meldoy H.,13:00,13:53,85,91.6,4-Sep-14,2014,Viceroy,3,1,0,0,1,3,2,4,4,0,NA
Samuel Palmer,15:11,15:48,67,59.6,12-Sep-14,2014,Monarch,0,0,1,3,3,0,0,0,0,0,NA
Samuel Palmer,15:11,15:48,67,59.6,12-Sep-14,2014,Pearl Crescent,0,0,0,0,1,0,0,0,0,0,NA
Samuel Palmer,15:11,15:48,67,59.6,12-Sep-14,2014,Summer Azure,0,0,0,2,0,0,0,0,0,0,NA
Samuel Palmer,15:11,15:48,67,59.6,12-Sep-14,2014,Viceroy,0,0,0,0,0,0,0,0,1,0,NA
Samuel Palmer,16:00,16:30,80,76.8,19-Sep-14,2014,Cabbage White,1,0,0,0,0,0,0,1,0,0,NA
Samuel Palmer,16:00,16:30,80,76.8,19-Sep-14,2014,Clouded Sulphur,2,0,0,2,1,0,0,0,4,0,NA
Samuel Palmer,16:00,16:30,80,76.8,19-Sep-14,2014,Monarch,0,0,0,0,2,0,0,1,0,0,NA
Samuel Palmer,16:00,16:30,80,76.8,19-Sep-14,2014,Pearl Crescent,0,0,2,0,0,1,0,3,2,0,NA
Samuel Palmer,16:00,16:30,80,76.8,19-Sep-14,2014,Summer Azure,0,0,0,0,0,1,0,0,1,0,NA
Samuel Palmer,16:00,16:30,80,76.8,19-Sep-14,2014,Viceroy,0,2,0,1,1,1,0,0,5,2,NA
MH,16:18,16:45,82.2,86.1,2-Oct-14,2014,Cabbage White,0,0,0,0,0,0,0,0,1,0,NA
MH,16:18,16:45,82.2,86.1,2-Oct-14,2014,Monarch,0,1,0,0,0,0,0,0,1,0,NA
MH,16:18,16:45,82.2,86.1,2-Oct-14,2014,Orange Sulphur,4,0,0,1,0,0,0,0,1,2,NA
MH,16:18,16:45,82.2,86.1,2-Oct-14,2014,Pearl Crescent,0,0,0,0,1,2,0,0,0,1,NA
MH,16:18,16:45,82.2,86.1,2-Oct-14,2014,Spring Azure,0,0,0,0,0,0,0,0,2,0,NA
MH,16:18,16:45,82.2,86.1,2-Oct-14,2014,Viceroy,0,0,0,0,0,1,0,0,2,0,NA
MH SP KW,10:23,11:00,85.2,84.3,10-Oct-14,2014,Painted Lady,0,0,0,0,1,0,0,0,0,0,NA
M. Hatampa,13:45,14:15,71.7,73,17-Oct-14,2014,Monarch,0,0,0,0,0,0,0,0,0,1,NA
M. Hatampa,13:45,14:15,71.7,73,17-Oct-14,2014,Orange Sulphur,1,0,0,1,3,0,0,0,2,0,NA
M. Hatampa,13:45,14:15,71.7,73,17-Oct-14,2014,Painted Lady,0,0,0,0,2,0,0,0,0,0,NA
M. Hatampa,13:45,14:15,71.7,73,17-Oct-14,2014,Summer Azure,1,0,0,0,1,0,0,0,1,1,NA
M. Hatampa,13:45,14:15,71.7,73,17-Oct-14,2014,Viceroy,0,0,0,0,1,0,0,0,0,0,NA
"Rachael, Kelsey, Lauren",13:12,13:31,59,57,16-Apr-15,2015,None,0,0,0,0,0,0,0,0,0,0,NA
"Rachael, Kelsey, Lauren",13:09,13:34,61,59,28-Apr-15,2015,None,0,0,0,0,0,0,0,0,0,0,NA
"Kelsey, Lauren",12:53,13:12,70,73,1-May-15,2015,None,0,0,0,0,0,0,0,0,0,0,NA
"Rachael, Kelsey, Lauren",12:58,13:29,68.3,68.7,14-May-15,2015,Black Swallowtail,0,0,0,0,0,0,1,0,1,0,NA
"Rachael, Kelsey, Lauren",12:58,13:29,68.3,68.7,14-May-15,2015,Clouded Sulphur,1,0,0,0,0,0,0,0,0,3,NA
"Rachael, Kelsey, Lauren",12:58,13:29,68.3,68.7,14-May-15,2015,Eastern Tiger Swallowtail,0,0,0,0,1,0,0,0,0,0,NA
"Rachael, Kelsey, Lauren",12:58,13:29,68.3,68.7,14-May-15,2015,Pearl Crescent,2,0,4,2,2,1,1,1,1,6,NA
RG KD LS,14:39,15:17,88,89,17-May-15,2015,Clouded Sulphur,2,0,0,0,0,0,0,0,2,0,NA
RG KD LS,14:39,15:17,88,89,17-May-15,2015,Common Sooty Wing,0,0,0,0,0,0,0,1,1,0,NA
RG KD LS,14:39,15:17,88,89,17-May-15,2015,Eastern Tiger Swallowtail,0,0,0,0,0,1,0,0,0,0,NA
RG KD LS,14:39,15:17,88,89,17-May-15,2015,Gray Hairstreak,1,0,0,0,0,0,0,0,3,1,NA
RG KD LS,14:39,15:17,88,89,17-May-15,2015,Orange Sulphur,0,0,1,0,0,0,0,0,0,0,NA
RG KD LS,14:39,15:17,88,89,17-May-15,2015,Pearl Crescent,0,0,0,0,0,0,0,0,1,0,NA
RG KD LS HM MK,13:44,14:16,64,65,20-May-15,2015,Cabbage White,0,0,0,0,0,0,1,0,0,0,NA
RG KD LS HM MK,13:44,14:16,64,65,20-May-15,2015,Little Wood Satyr,0,0,0,0,0,0,0,1,0,0,NA
RG KD LS HM MK,13:44,14:16,64,65,20-May-15,2015,Pearl Crescent,1,2,0,1,1,1,0,1,5,4,NA
RG KD LS HM MK,13:44,14:16,64,65,20-May-15,2015,Summer Azure,1,1,1,1,0,0,0,0,0,1,NA
RG KD LS HM MK,13:44,14:16,64,65,20-May-15,2015,Viceroy,0,0,0,0,0,0,0,1,0,0,NA
RG KD LS HM MK,13:25,13:55,86,87,28-May-15,2015,Clouded Sulphur,1,0,0,0,0,0,0,0,0,0,NA
RG KD LS HM MK,13:25,13:55,86,87,28-May-15,2015,Eastern Tiger Swallowtail,0,0,0,0,0,0,1,0,0,0,NA
RG KD LS HM MK,13:25,13:55,86,87,28-May-15,2015,Monarch,0,0,0,0,0,0,0,0,1,0,NA
RG KD LS HM MK,13:25,13:55,86,87,28-May-15,2015,Orange Sulphur,1,0,0,0,0,0,0,0,0,0,NA
RG KD LS HM MK,13:25,13:55,86,87,28-May-15,2015,Pearl Crescent,4,1,3,1,0,2,2,3,3,4,NA
RG KD LS HM MK,13:25,13:55,86,87,28-May-15,2015,Silver-spotted Skipper,0,0,0,0,0,0,1,0,0,0,NA
RG KD LS HM MK,13:25,13:55,86,87,28-May-15,2015,Summer Azure,1,0,1,1,0,0,0,0,1,1,NA
RG KD LS HM MK,13:25,13:55,86,87,28-May-15,2015,Viceroy,0,0,0,0,1,0,0,0,0,0,NA
RG KD LS HM MK,12:56,13:25,85,83,4-Jun-15,2015,Cabbage White,0,0,1,0,1,0,2,0,1,0,NA
RG KD LS HM MK,12:56,13:25,85,83,4-Jun-15,2015,Eastern Tiger Swallowtail,0,0,0,1,0,0,0,0,0,0,NA
RG KD LS HM MK,12:56,13:25,85,83,4-Jun-15,2015,Pearl Crescent,2,0,0,0,1,0,0,0,0,0,NA
RG KD LS HM MK,12:56,13:25,85,83,4-Jun-15,2015,Summer Azure,1,0,0,0,0,4,3,1,0,0,NA
RG LS HM MK SC,13:18,13:45,88,90,10-Jun-15,2015,Cabbage White,0,0,0,0,0,0,0,1,0,0,NA
RG LS HM MK SC,13:18,13:45,88,90,10-Jun-15,2015,Eastern Tailed Blue,1,0,0,0,0,0,0,0,0,0,NA
RG LS HM MK SC,13:18,13:45,88,90,10-Jun-15,2015,Eastern Tiger Swallowtail,0,0,0,0,0,0,0,0,1,0,NA
RG LS HM MK SC,13:18,13:45,88,90,10-Jun-15,2015,Pearl Crescent,0,0,1,0,0,1,0,0,0,0,NA
RG LS HM MK SC,13:18,13:45,88,90,10-Jun-15,2015,Summer Azure,1,0,0,1,0,1,0,0,0,0,NA
RG LS HM MK SC,11:40,12:15,81,83,19-Jun-15,2015,Clouded Sulphur,1,0,0,0,0,0,0,0,0,1,NA
RG LS HM MK SC,11:40,12:15,81,83,19-Jun-15,2015,Eastern Tailed Blue,3,3,0,2,1,1,1,3,3,1,NA
RG LS HM MK SC,11:40,12:15,81,83,19-Jun-15,2015,Least Skipper,0,0,0,0,1,1,1,2,0,0,NA
RG LS HM MK SC,11:40,12:15,81,83,19-Jun-15,2015,Summer Azure,3,2,0,1,0,1,0,0,0,0,NA
RG LS HM MK SC,13:15,13:50,82,84,23-Jun-15,2015,Cabbage White,0,0,0,1,1,0,0,0,0,0,NA
RG LS HM MK SC,13:15,13:50,82,84,23-Jun-15,2015,Clouded Sulphur,2,0,0,1,0,0,0,0,0,0,NA
RG LS HM MK SC,13:15,13:50,82,84,23-Jun-15,2015,Eastern Tailed Blue,0,1,1,1,0,0,0,0,1,1,NA
RG LS HM MK SC,13:15,13:50,82,84,23-Jun-15,2015,Least Skipper,0,0,0,0,0,1,0,0,0,0,NA
RG LS HM MK SC,13:15,13:50,82,84,23-Jun-15,2015,Pearl Crescent,0,0,0,1,2,0,0,1,0,0,NA
RG LS HM MK SC,13:15,13:50,82,84,23-Jun-15,2015,Summer Azure,0,0,0,0,0,0,0,0,3,0,NA
RG LS HM MK SC,13:15,13:50,82,84,23-Jun-15,2015,Viceroy,0,0,0,0,0,0,0,2,0,0,NA
RG LS HM MK SC,12:40,13:30,74,76,30-Jun-15,2015,Clouded Sulphur,0,0,0,0,0,0,0,0,0,2,NA
RG LS HM MK SC,12:40,13:30,74,76,30-Jun-15,2015,Eastern Tailed Blue,6,1,0,0,0,0,0,0,2,0,NA
RG LS HM MK SC,12:40,13:30,74,76,30-Jun-15,2015,Great Spangled Fritillary,0,0,0,0,0,0,0,0,0,1,NA
RG LS HM MK SC,12:40,13:30,74,76,30-Jun-15,2015,Pearl Crescent,8,0,0,0,2,0,1,0,0,0,NA
RG LS HM MK SC,12:40,13:30,74,76,30-Jun-15,2015,Red Admiral,0,0,0,0,0,0,0,0,0,1,NA
RG LS HM MK SC,12:40,13:30,74,76,30-Jun-15,2015,Silver-spotted Skipper,0,0,0,0,0,0,0,1,0,0,NA
RG LS HM MK SC,12:40,13:30,74,76,30-Jun-15,2015,Summer Azure,1,0,0,0,0,1,0,0,0,0,NA
RG LS HM MK SC,12:40,13:30,74,76,30-Jun-15,2015,Viceroy,0,0,0,0,0,0,0,0,1,0,NA
RG LS HM MK SC,13:17,14:13,66,82,10-Jul-15,2015,Cabbage White,0,0,0,0,0,0,0,0,1,0,NA
RG LS HM MK SC,13:17,14:13,66,82,10-Jul-15,2015,Eastern Tailed Blue,1,0,3,0,0,1,2,1,1,1,NA
RG LS HM MK SC,13:17,14:13,66,82,10-Jul-15,2015,Eastern Tiger Swallowtail,0,0,0,0,0,0,1,0,1,1,NA
RG LS HM MK SC,13:17,14:13,66,82,10-Jul-15,2015,Pearl Crescent,7,0,2,1,5,2,6,3,1,1,NA
RG LS HM MK SC,13:17,14:13,66,82,10-Jul-15,2015,Silver-spotted Skipper,1,0,0,0,0,0,0,0,0,0,NA
RG LS HM MK SC,13:17,14:13,66,82,10-Jul-15,2015,Viceroy,1,0,0,0,1,0,0,1,0,0,NA
RG LS HM MK SC,13:34,14:18,75.5,76.4,15-Jul-15,2015,Clouded Sulphur,3,0,0,0,0,0,0,0,0,0,NA
RG LS HM MK SC,13:34,14:18,75.5,76.4,15-Jul-15,2015,Eastern Tailed Blue,0,0,0,1,0,1,0,4,1,0,NA
RG LS HM MK SC,13:34,14:18,75.5,76.4,15-Jul-15,2015,Eastern Tiger Swallowtail,0,0,0,0,1,0,1,0,1,1,NA
RG LS HM MK SC,13:34,14:18,75.5,76.4,15-Jul-15,2015,Great Spangled Fritillary,0,0,0,0,0,0,1,0,0,0,NA
RG LS HM MK SC,13:34,14:18,75.5,76.4,15-Jul-15,2015,Pearl Crescent,5,0,1,3,1,2,1,3,2,0,NA
RG LS HM MK SC,13:34,14:18,75.5,76.4,15-Jul-15,2015,Red Admiral,0,0,0,0,0,0,0,0,1,1,NA
RG LS HM MK SC,13:34,14:18,75.5,76.4,15-Jul-15,2015,Silver-spotted Skipper,0,0,0,0,0,0,2,1,0,0,NA
RG LS HM MK SC,13:34,14:18,75.5,76.4,15-Jul-15,2015,Summer Azure,0,0,1,0,0,1,0,0,0,0,NA
RG LS HM MK SC,13:34,14:18,75.5,76.4,15-Jul-15,2015,Viceroy,4,0,0,0,0,0,0,2,1,0,NA
RG LS HM MK SC,14:00,14:35,87.2,88,21-Jul-15,2015,Black Swallowtail,0,1,0,1,0,0,0,1,1,0,NA
RG LS HM MK SC,14:00,14:35,87.2,88,21-Jul-15,2015,Clouded Sulphur,2,0,1,0,0,0,0,1,0,1,NA
RG LS HM MK SC,14:00,14:35,87.2,88,21-Jul-15,2015,Eastern Tailed Blue,4,1,2,0,0,0,0,1,1,1,NA
RG LS HM MK SC,14:00,14:35,87.2,88,21-Jul-15,2015,Eastern Tiger Swallowtail,0,0,1,0,0,0,0,0,0,0,NA
RG LS HM MK SC,14:00,14:35,87.2,88,21-Jul-15,2015,Least Skipper,0,0,0,0,0,0,0,1,0,0,NA
RG LS HM MK SC,14:00,14:35,87.2,88,21-Jul-15,2015,Meadow Fritillary,0,0,0,1,0,0,0,0,0,0,NA
RG LS HM MK SC,14:00,14:35,87.2,88,21-Jul-15,2015,Monarch,0,0,0,0,0,0,0,0,0,1,NA
RG LS HM MK SC,14:00,14:35,87.2,88,21-Jul-15,2015,Pearl Crescent,2,0,1,1,0,0,0,5,2,2,NA
RG LS HM MK SC,14:00,14:35,87.2,88,21-Jul-15,2015,Silver-spotted Skipper,0,0,0,0,0,0,0,0,0,1,NA
RG LS HM MK SC,14:00,14:35,87.2,88,21-Jul-15,2015,Spicebush Swallowtail,0,0,0,0,0,0,1,0,0,3,NA
RG LS HM MK SC,14:00,14:35,87.2,88,21-Jul-15,2015,Viceroy,1,0,0,1,0,0,0,2,0,0,NA
RG SC,13:07,13:40,88,97.4,30-Jul-15,2015,Black Swallowtail,0,0,0,0,1,0,0,0,0,0,NA
RG SC,13:07,13:40,88,97.4,30-Jul-15,2015,Clouded Sulphur,2,0,0,0,0,0,0,0,0,0,NA
RG SC,13:07,13:40,88,97.4,30-Jul-15,2015,Eastern Tailed Blue,4,1,2,0,2,1,1,1,2,1,NA
RG SC,13:07,13:40,88,97.4,30-Jul-15,2015,Least Skipper,0,0,0,0,1,0,0,1,1,0,NA
RG SC,13:07,13:40,88,97.4,30-Jul-15,2015,Monarch,1,0,0,0,0,0,0,0,0,0,NA
RG SC,13:07,13:40,88,97.4,30-Jul-15,2015,Pearl Crescent,4,0,0,0,1,3,1,5,2,1,NA
RG SC,13:07,13:40,88,97.4,30-Jul-15,2015,Red Admiral,0,0,0,0,0,0,1,0,1,0,NA
RG SC,13:07,13:40,88,97.4,30-Jul-15,2015,Silver-spotted Skipper,0,0,0,0,0,0,1,0,0,0,NA
RG SC,13:07,13:40,88,97.4,30-Jul-15,2015,Summer Azure,0,0,0,0,0,0,0,3,0,0,NA
RG SC,13:07,13:40,88,97.4,30-Jul-15,2015,Viceroy,2,0,0,0,0,0,0,2,2,1,NA
RG SC,13:59,14:39,83.8,81,7-Aug-15,2015,Cabbage White,0,1,0,0,0,0,0,0,0,0,NA
RG SC,13:59,14:39,83.8,81,7-Aug-15,2015,Clouded Sulphur,2,0,0,0,0,0,0,0,0,2,NA
RG SC,13:59,14:39,83.8,81,7-Aug-15,2015,Eastern Tailed Blue,2,2,1,2,0,2,1,2,1,1,NA
RG SC,13:59,14:39,83.8,81,7-Aug-15,2015,Eastern Tiger Swallowtail,0,0,0,0,0,2,0,0,0,0,NA
RG SC,13:59,14:39,83.8,81,7-Aug-15,2015,Great Spangled Fritillary,0,0,0,0,0,0,1,0,0,0,NA
RG SC,13:59,14:39,83.8,81,7-Aug-15,2015,Least Skipper,0,0,0,1,3,0,2,2,0,0,NA
RG SC,13:59,14:39,83.8,81,7-Aug-15,2015,Monarch,0,0,0,0,2,1,0,0,0,1,NA
RG SC,13:59,14:39,83.8,81,7-Aug-15,2015,Pearl Crescent,5,0,0,1,0,1,1,1,0,1,NA
RG SC,13:59,14:39,83.8,81,7-Aug-15,2015,Viceroy,1,0,0,0,0,0,0,1,0,0,NA
RG SC,13:59,14:39,83.8,81,7-Aug-15,2015,Zabulon Skipper,0,0,0,0,0,2,0,0,0,0,NA
RG SC,13:50,14:30,87.3,92.2,14-Aug-15,2015,Black Swallowtail,0,0,0,0,1,1,0,0,0,0,NA
RG SC,13:50,14:30,87.3,92.2,14-Aug-15,2015,Cabbage White,0,0,0,0,0,0,0,2,0,0,NA
RG SC,13:50,14:30,87.3,92.2,14-Aug-15,2015,Clouded Sulphur,3,0,0,2,1,0,0,1,1,4,NA
RG SC,13:50,14:30,87.3,92.2,14-Aug-15,2015,Eastern Tailed Blue,1,4,1,1,2,0,1,7,4,2,NA
RG SC,13:50,14:30,87.3,92.2,14-Aug-15,2015,Eastern Tiger Swallowtail,0,0,0,0,0,0,1,1,0,0,NA
RG SC,13:50,14:30,87.3,92.2,14-Aug-15,2015,Great Spangled Fritillary,0,0,0,0,0,0,2,0,0,0,NA
RG SC,13:50,14:30,87.3,92.2,14-Aug-15,2015,Monarch,0,0,0,0,0,1,0,0,0,0,NA
